"std(par)", "random_uint32", 65536, 0.777, 0.837
"std(par)", "random_uint32", 131072, 1.566, 1.676
"std(par)", "random_uint32", 262144, 3.186, 3.446
"std(par)", "random_uint32", 524288, 6.75, 7.339
"std(par)", "random_uint32", 1048576, 14.094, 15.415
"std(par)", "few_uint32<8>", 1024, 0.054, 0.025
"std(par)", "few_uint32<8>", 2048, 0.068, 0.031
"std(par)", "few_uint32<8>", 4096, 0.078, 0.043
"std(par)", "few_uint32<8>", 8192, 0.103, 0.074
"std(par)", "few_uint32<8>", 16384, 0.144, 0.124
"std(par)", "few_uint32<8>", 32768, 0.224, 0.25
"std(par)", "few_uint32<8>", 65536, 0.383, 0.457
"std(par)", "few_uint32<8>", 131072, 0.719, 0.873
"std(par)", "few_uint32<8>", 262144, 1.346, 1.722
"std(par)", "few_uint32<8>", 524288, 2.721, 3.482
"std(par)", "few_uint32<8>", 1048576, 5.765, 7.11
"std(par)", "random_string<1024>", 1024, 0.162, 0.164
"std(par)", "random_string<1024>", 2048, 0.207, 0.215
"std(par)", "random_string<1024>", 4096, 0.339, 0.355
"std(par)", "random_string<1024>", 8192, 0.549, 0.573
"std(par)", "random_string<1024>", 16384, 2.96, 1.148
"std(par)", "random_string<1024>", 32768, 3.05, 3.333
"std(par)", "random_string<1024>", 65536, 5.662, 5.821
"std(par)", "random_string<1024>", 131072, 11.641, 12.337
"std(par)", "random_string<1024>", 262144, 34.867, 31.009
"std(par)", "random_string<1024>", 524288, 75.391, 89.1
"std(par)", "random_string<1024>", 1048576, 174.672, 185.444
"std(par)", "few_strings<8, 1024>", 1024, 0.26, 0.679
"std(par)", "few_strings<8, 1024>", 2048, 0.369, 0.806
"std(par)", "few_strings<8, 1024>", 4096, 0.736, 0.771
"std(par)", "few_strings<8, 1024>", 8192, 1.693, 1.5
"std(par)", "few_strings<8, 1024>", 16384, 3.027, 3.138
"std(par)", "few_strings<8, 1024>", 32768, 6.472, 6.376
"std(par)", "few_strings<8, 1024>", 65536, 13.512, 13.277
"std(par)", "few_strings<8, 1024>", 131072, 30.255, 29.123
"std(par)", "few_strings<8, 1024>", 262144, 69.08, 61.881
"std(par)", "few_strings<8, 1024>", 524288, 132.618, 131.669
"std(par)", "few_strings<8, 1024>", 1048576, 278.92, 263.08
"std(par_unseq)", "random_uint32", 1024, 0.072, 0.988
"std(par_unseq)", "random_uint32", 2048, 0.078, 0.769
"std(par_unseq)", "random_uint32", 4096, 0.073, 0.079
"std(par_unseq)", "random_uint32", 8192, 0.145, 0.127
"std(par_unseq)", "random_uint32", 16384, 0.232, 0.198
"std(par_unseq)", "random_uint32", 32768, 0.411, 0.39
"std(par_unseq)", "random_uint32", 65536, 0.766, 0.831
"std(par_unseq)", "random_uint32", 131072, 1.547, 1.696
